9.231060028076172	-0.4010382294654846	1888.133544921875
-2.987720489501953	9.723379135131836	426.9786071777344
-3.790942668914795	10.569661140441895	399.1100769042969
-111.14549255371094	145.57492065429688	232.1973114013672
-117.06622314453125	152.71974182128906	243.79966735839844
9.231084823608398	-0.40099334716796875	1888.133544921875
-2.997645378112793	9.664495468139648	429.9305725097656
-3.792053699493408	10.599761962890625	401.7742919921875
-111.01445770263672	145.4235076904297	231.39222717285156
-117.02218627929688	152.64022827148438	244.0247802734375
-240.45059204101562	455.7441101074219	193.12669372558594
-245.33120727539062	458.7569580078125	196.03485107421875
-245.96728515625	498.27093505859375	183.83975219726562
-246.39407348632812	502.5455322265625	164.5955810546875
-251.70310974121094	503.813720703125	152.00086975097656
-248.15345764160156	502.03143310546875	143.54855346679688
-248.81137084960938	501.8768310546875	139.8033447265625
-247.581787109375	498.8692626953125	141.05172729492188
-246.40309143066406	497.4314270019531	123.42196655273438
-246.67303466796875	498.43316650390625	120.55635070800781
-248.1648406982422	498.9371337890625	109.32538604736328
-247.17092895507812	500.11212158203125	109.12242126464844
-247.79946899414062	501.35528564453125	97.86074829101562
-247.79345703125	499.6195373535156	105.14990234375
-246.6787567138672	499.89471435546875	95.73217010498047
-246.9833984375	501.2768859863281	94.9713134765625
-245.65460205078125	498.9958190917969	81.91094970703125
-246.50643920898438	497.713623046875	85.4317398071289
-247.52391052246094	501.44189453125	76.94371795654297
-247.0789794921875	499.9521789550781	84.79016876220703
-245.4159698486328	496.8034973144531	73.41191101074219
-245.15899658203125	497.73272705078125	74.58902740478516
-245.99627685546875	497.6921691894531	71.40691375732422
-244.91400146484375	495.1270751953125	73.1709976196289
-246.78590393066406	496.6001281738281	69.90415954589844
-246.8058319091797	497.32000732421875	70.23056030273438
-245.16268920898438	493.98968505859375	64.98501586914062
-247.16232299804688	496.5726318359375	66.20729064941406
-249.63333129882812	506.4957275390625	64.85929107666016
-249.21249389648438	503.13128662109375	62.468994140625
-248.71902465820312	499.651611328125	62.724693298339844
-246.88027954101562	497.90411376953125	62.53276062011719
-248.20330810546875	498.2196044921875	63.65705871582031
-248.51002502441406	498.7759704589844	62.04434585571289
-249.09266662597656	500.86883544921875	63.01352310180664
-249.1796875	501.2491149902344	62.00470733642578
-249.0910186767578	499.8082275390625	59.79860305786133
-247.6334228515625	496.84759521484375	60.86752700805664
-248.54336547851562	498.24609375	58.882225036621094
-247.16514587402344	496.5711975097656	59.63331604003906
-250.38465881347656	502.1809997558594	57.824859619140625
-248.54391479492188	497.1771545410156	57.25228500366211
-251.5076904296875	509.2792663574219	57.70816421508789
-251.21145629882812	502.0692138671875	57.58076477050781
-247.32791137695312	499.00848388671875	57.9103889465332
-247.03257751464844	500.1261901855469	58.0865478515625
-246.93893432617188	496.5542907714844	56.5198974609375
-247.54522705078125	498.4841003417969	57.402427673339844
-247.90274047851562	504.3381652832031	55.412010192871094
-250.05714416503906	507.6208190917969	56.36810302734375
-248.45411682128906	499.27001953125	55.904029846191406
-250.91896057128906	502.5041198730469	55.68136215209961
-249.88221740722656	506.2659912109375	55.65665054321289
-251.93763732910156	508.866943359375	55.24207305908203
-253.8288116455078	504.8624572753906	55.88408660888672
-250.60922241210938	502.67218017578125	55.321327209472656
-251.65892028808594	503.135986328125	55.52162551879883
-250.888916015625	501.5745849609375	55.11503982543945
-251.1759490966797	504.7561340332031	55.28125
-251.02577209472656	503.2517395019531	55.09881591796875
-250.69247436523438	500.7882385253906	55.153663635253906
-249.99551391601562	501.17633056640625	55.045433044433594
-251.4805908203125	502.8755798339844	54.873512268066406
-251.3950653076172	502.6638488769531	54.95656204223633
-252.09373474121094	504.0163879394531	54.82033157348633
-251.04922485351562	501.61907958984375	54.84526824951172
-251.57992553710938	502.9497375488281	54.78239440917969
-249.9113311767578	503.7567138671875	54.805267333984375
-251.6408233642578	503.8042297363281	54.695045471191406
-250.36415100097656	501.5432434082031	54.68842315673828
